algorithm,distribution,seed,grid_size,row,col,x_min,x_max,y_min,y_max,visits
CPFA,Random,3,12,5,5,-0.819167,-1.11022e-16,0,0.819167,3242
CPFA,Random,3,12,5,6,0,0.819167,0,0.819167,3051
CPFA,Random,3,12,5,7,0.819167,1.63833,0,0.819167,268
CPFA,Random,3,12,5,8,1.63833,2.4575,0,0.819167,64
CPFA,Random,3,12,5,9,2.4575,3.27667,0,0.819167,0
CPFA,Random,3,12,5,10,3.27667,4.09583,0,0.819167,0
CPFA,Random,3,12,5,11,4.09583,4.915,0,0.819167,0
CPFA,Random,3,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,0
CPFA,Random,3,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,0
CPFA,Random,3,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,0
CPFA,Random,3,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,43
CPFA,Random,3,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,266
CPFA,Random,3,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,3259
CPFA,Random,3,12,6,6,0,0.819167,-0.819167,-1.11022e-16,3099
CPFA,Random,3,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,253
CPFA,Random,3,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,46
CPFA,Random,3,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,29
CPFA,Random,3,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,0
CPFA,Random,3,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,0
CPFA,Random,3,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,0
CPFA,Random,3,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,17
CPFA,Random,3,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,12
CPFA,Random,3,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,15
CPFA,Random,3,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,137
CPFA,Random,3,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,438
CPFA,Random,3,12,7,6,0,0.819167,-1.63833,-0.819167,329
CPFA,Random,3,12,7,7,0.819167,1.63833,-1.63833,-0.819167,142
CPFA,Random,3,12,7,8,1.63833,2.4575,-1.63833,-0.819167,43
CPFA,Random,3,12,7,9,2.4575,3.27667,-1.63833,-0.819167,30
CPFA,Random,3,12,7,10,3.27667,4.09583,-1.63833,-0.819167,11
CPFA,Random,3,12,7,11,4.09583,4.915,-1.63833,-0.819167,17
CPFA,Random,3,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,0
CPFA,Random,3,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,0
CPFA,Random,3,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,26
CPFA,Random,3,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,44
CPFA,Random,3,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,52
CPFA,Random,3,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,112
CPFA,Random,3,12,8,6,0,0.819167,-2.4575,-1.63833,57
CPFA,Random,3,12,8,7,0.819167,1.63833,-2.4575,-1.63833,111
CPFA,Random,3,12,8,8,1.63833,2.4575,-2.4575,-1.63833,20
CPFA,Random,3,12,8,9,2.4575,3.27667,-2.4575,-1.63833,30
CPFA,Random,3,12,8,10,3.27667,4.09583,-2.4575,-1.63833,0
CPFA,Random,3,12,8,11,4.09583,4.915,-2.4575,-1.63833,0
CPFA,Random,3,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,0
CPFA,Random,3,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,8
CPFA,Random,3,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,35
CPFA,Random,3,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,25
CPFA,Random,3,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,22
CPFA,Random,3,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,47
CPFA,Random,3,12,9,6,0,0.819167,-3.27667,-2.4575,0
CPFA,Random,3,12,9,7,0.819167,1.63833,-3.27667,-2.4575,20
CPFA,Random,3,12,9,8,1.63833,2.4575,-3.27667,-2.4575,25
CPFA,Random,3,12,9,9,2.4575,3.27667,-3.27667,-2.4575,0
CPFA,Random,3,12,9,10,3.27667,4.09583,-3.27667,-2.4575,0
CPFA,Random,3,12,9,11,4.09583,4.915,-3.27667,-2.4575,0
CPFA,Random,3,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,0
CPFA,Random,3,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,19
CPFA,Random,3,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,7
CPFA,Random,3,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,17
CPFA,Random,3,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,13
CPFA,Random,3,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,46
CPFA,Random,3,12,10,6,0,0.819167,-4.09583,-3.27667,0
CPFA,Random,3,12,10,7,0.819167,1.63833,-4.09583,-3.27667,0
CPFA,Random,3,12,10,8,1.63833,2.4575,-4.09583,-3.27667,12
CPFA,Random,3,12,10,9,2.4575,3.27667,-4.09583,-3.27667,2
CPFA,Random,3,12,10,10,3.27667,4.09583,-4.09583,-3.27667,0
CPFA,Random,3,12,10,11,4.09583,4.915,-4.09583,-3.27667,0
CPFA,Random,3,12,11,0,-4.915,-4.09583,-4.915,-4.09583,13
CPFA,Random,3,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,10
CPFA,Random,3,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,23
CPFA,Random,3,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,13
CPFA,Random,3,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,0
CPFA,Random,3,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,10
CPFA,Random,3,12,11,6,0,0.819167,-4.915,-4.09583,0
CPFA,Random,3,12,11,7,0.819167,1.63833,-4.915,-4.09583,0
CPFA,Random,3,12,11,8,1.63833,2.4575,-4.915,-4.09583,0
CPFA,Random,3,12,11,9,2.4575,3.27667,-4.915,-4.09583,20
CPFA,Random,3,12,11,10,3.27667,4.09583,-4.915,-4.09583,0
CPFA,Random,3,12,11,11,4.09583,4.915,-4.915,-4.09583,0
CPFA,Random,4,12,0,0,-4.915,-4.09583,4.09583,4.915,20
CPFA,Random,4,12,0,1,-4.09583,-3.27667,4.09583,4.915,16
CPFA,Random,4,12,0,2,-3.27667,-2.4575,4.09583,4.915,8
CPFA,Random,4,12,0,3,-2.4575,-1.63833,4.09583,4.915,2
CPFA,Random,4,12,0,4,-1.63833,-0.819167,4.09583,4.915,0
CPFA,Random,4,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,0
CPFA,Random,4,12,0,6,0,0.819167,4.09583,4.915,1
CPFA,Random,4,12,0,7,0.819167,1.63833,4.09583,4.915,16
CPFA,Random,4,12,0,8,1.63833,2.4575,4.09583,4.915,0
CPFA,Random,4,12,0,9,2.4575,3.27667,4.09583,4.915,0
CPFA,Random,4,12,0,10,3.27667,4.09583,4.09583,4.915,0
CPFA,Random,4,12,0,11,4.09583,4.915,4.09583,4.915,0
CPFA,Random,4,12,1,0,-4.915,-4.09583,3.27667,4.09583,20
CPFA,Random,4,12,1,1,-4.09583,-3.27667,3.27667,4.09583,15
CPFA,Random,4,12,1,2,-3.27667,-2.4575,3.27667,4.09583,11
CPFA,Random,4,12,1,3,-2.4575,-1.63833,3.27667,4.09583,6
CPFA,Random,4,12,1,4,-1.63833,-0.819167,3.27667,4.09583,0
CPFA,Random,4,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,0
CPFA,Random,4,12,1,6,0,0.819167,3.27667,4.09583,9
CPFA,Random,4,12,1,7,0.819167,1.63833,3.27667,4.09583,5
CPFA,Random,4,12,1,8,1.63833,2.4575,3.27667,4.09583,0
CPFA,Random,4,12,1,9,2.4575,3.27667,3.27667,4.09583,0
CPFA,Random,4,12,1,10,3.27667,4.09583,3.27667,4.09583,0
CPFA,Random,4,12,1,11,4.09583,4.915,3.27667,4.09583,0
CPFA,Random,4,12,2,0,-4.915,-4.09583,2.4575,3.27667,4
CPFA,Random,4,12,2,1,-4.09583,-3.27667,2.4575,3.27667,19
CPFA,Random,4,12,2,2,-3.27667,-2.4575,2.4575,3.27667,30
CPFA,Random,4,12,2,3,-2.4575,-1.63833,2.4575,3.27667,19
CPFA,Random,4,12,2,4,-1.63833,-0.819167,2.4575,3.27667,25
CPFA,Random,4,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,8
CPFA,Random,4,12,2,6,0,0.819167,2.4575,3.27667,17
CPFA,Random,4,12,2,7,0.819167,1.63833,2.4575,3.27667,12
CPFA,Random,4,12,2,8,1.63833,2.4575,2.4575,3.27667,0
CPFA,Random,4,12,2,9,2.4575,3.27667,2.4575,3.27667,0
CPFA,Random,4,12,2,10,3.27667,4.09583,2.4575,3.27667,4
CPFA,Random,4,12,2,11,4.09583,4.915,2.4575,3.27667,11
CPFA,Random,4,12,3,0,-4.915,-4.09583,1.63833,2.4575,0
CPFA,Random,4,12,3,1,-4.09583,-3.27667,1.63833,2.4575,2
CPFA,Random,4,12,3,2,-3.27667,-2.4575,1.63833,2.4575,23
CPFA,Random,4,12,3,3,-2.4575,-1.63833,1.63833,2.4575,37
CPFA,Random,4,12,3,4,-1.63833,-0.819167,1.63833,2.4575,65
CPFA,Random,4,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,33
CPFA,Random,4,12,3,6,0,0.819167,1.63833,2.4575,45
CPFA,Random,4,12,3,7,0.819167,1.63833,1.63833,2.4575,9
CPFA,Random,4,12,3,8,1.63833,2.4575,1.63833,2.4575,9
CPFA,Random,4,12,3,9,2.4575,3.27667,1.63833,2.4575,19
CPFA,Random,4,12,3,10,3.27667,4.09583,1.63833,2.4575,2
CPFA,Random,4,12,3,11,4.09583,4.915,1.63833,2.4575,6
CPFA,Random,4,12,4,0,-4.915,-4.09583,0.819167,1.63833,0
CPFA,Random,4,12,4,1,-4.09583,-3.27667,0.819167,1.63833,0
CPFA,Random,4,12,4,2,-3.27667,-2.4575,0.819167,1.63833,2
CPFA,Random,4,12,4,3,-2.4575,-1.63833,0.819167,1.63833,43
CPFA,Random,4,12,4,4,-1.63833,-0.819167,0.819167,1.63833,124
CPFA,Random,4,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,348
CPFA,Random,4,12,4,6,0,0.819167,0.819167,1.63833,374
CPFA,Random,4,12,4,7,0.819167,1.63833,0.819167,1.63833,109
CPFA,Random,4,12,4,8,1.63833,2.4575,0.819167,1.63833,88
CPFA,Random,4,12,4,9,2.4575,3.27667,0.819167,1.63833,7
CPFA,Random,4,12,4,10,3.27667,4.09583,0.819167,1.63833,0
CPFA,Random,4,12,4,11,4.09583,4.915,0.819167,1.63833,7
CPFA,Random,4,12,5,0,-4.915,-4.09583,0,0.819167,14
CPFA,Random,4,12,5,1,-4.09583,-3.27667,0,0.819167,23
CPFA,Random,4,12,5,2,-3.27667,-2.4575,0,0.819167,64
CPFA,Random,4,12,5,3,-2.4575,-1.63833,0,0.819167,93
CPFA,Random,4,12,5,4,-1.63833,-0.819167,0,0.819167,298
CPFA,Random,4,12,5,5,-0.819167,-1.11022e-16,0,0.819167,3209
CPFA,Random,4,12,5,6,0,0.819167,0,0.819167,3181
CPFA,Random,4,12,5,7,0.819167,1.63833,0,0.819167,368
CPFA,Random,4,12,5,8,1.63833,2.4575,0,0.819167,44
CPFA,Random,4,12,5,9,2.4575,3.27667,0,0.819167,35
CPFA,Random,4,12,5,10,3.27667,4.09583,0,0.819167,19
CPFA,Random,4,12,5,11,4.09583,4.915,0,0.819167,0
CPFA,Random,4,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,28
CPFA,Random,4,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,18
CPFA,Random,4,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,18
CPFA,Random,4,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,28
CPFA,Random,4,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,202
CPFA,Random,4,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,2975
CPFA,Random,4,12,6,6,0,0.819167,-0.819167,-1.11022e-16,2965
CPFA,Random,4,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,315
CPFA,Random,4,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,102
CPFA,Random,4,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,29
CPFA,Random,4,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,0
CPFA,Random,4,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,0
CPFA,Random,4,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,0
CPFA,Random,4,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,0
CPFA,Random,4,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,0
CPFA,Random,4,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,45
CPFA,Random,4,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,100
CPFA,Random,4,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,270
CPFA,Random,4,12,7,6,0,0.819167,-1.63833,-0.819167,184
CPFA,Random,4,12,7,7,0.819167,1.63833,-1.63833,-0.819167,124
CPFA,Random,4,12,7,8,1.63833,2.4575,-1.63833,-0.819167,94
CPFA,Random,4,12,7,9,2.4575,3.27667,-1.63833,-0.819167,19
CPFA,Random,4,12,7,10,3.27667,4.09583,-1.63833,-0.819167,0
CPFA,Random,4,12,7,11,4.09583,4.915,-1.63833,-0.819167,0
CPFA,Random,4,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,0
CPFA,Random,4,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,0
CPFA,Random,4,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,0
CPFA,Random,4,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,18
CPFA,Random,4,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,46
CPFA,Random,4,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,76
CPFA,Random,4,12,8,6,0,0.819167,-2.4575,-1.63833,70
CPFA,Random,4,12,8,7,0.819167,1.63833,-2.4575,-1.63833,31
CPFA,Random,4,12,8,8,1.63833,2.4575,-2.4575,-1.63833,47
CPFA,Random,4,12,8,9,2.4575,3.27667,-2.4575,-1.63833,45
CPFA,Random,4,12,8,10,3.27667,4.09583,-2.4575,-1.63833,16
CPFA,Random,4,12,8,11,4.09583,4.915,-2.4575,-1.63833,0
CPFA,Random,4,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,0
CPFA,Random,4,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,0
CPFA,Random,4,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,32
CPFA,Random,4,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,23
CPFA,Random,4,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,24
CPFA,Random,4,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,39
CPFA,Random,4,12,9,6,0,0.819167,-3.27667,-2.4575,33
CPFA,Random,4,12,9,7,0.819167,1.63833,-3.27667,-2.4575,7
CPFA,Random,4,12,9,8,1.63833,2.4575,-3.27667,-2.4575,23
CPFA,Random,4,12,9,9,2.4575,3.27667,-3.27667,-2.4575,0
CPFA,Random,4,12,9,10,3.27667,4.09583,-3.27667,-2.4575,7
CPFA,Random,4,12,9,11,4.09583,4.915,-3.27667,-2.4575,12
CPFA,Random,4,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,0
CPFA,Random,4,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,0
CPFA,Random,4,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,30
CPFA,Random,4,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,8
CPFA,Random,4,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,15
CPFA,Random,4,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,19
CPFA,Random,4,12,10,6,0,0.819167,-4.09583,-3.27667,30
CPFA,Random,4,12,10,7,0.819167,1.63833,-4.09583,-3.27667,7
CPFA,Random,4,12,10,8,1.63833,2.4575,-4.09583,-3.27667,6
CPFA,Random,4,12,10,9,2.4575,3.27667,-4.09583,-3.27667,0
CPFA,Random,4,12,10,10,3.27667,4.09583,-4.09583,-3.27667,0
CPFA,Random,4,12,10,11,4.09583,4.915,-4.09583,-3.27667,0
CPFA,Random,4,12,11,0,-4.915,-4.09583,-4.915,-4.09583,0
CPFA,Random,4,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,0
CPFA,Random,4,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,1
CPFA,Random,4,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,12
CPFA,Random,4,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,13
CPFA,Random,4,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,33
CPFA,Random,4,12,11,6,0,0.819167,-4.915,-4.09583,38
CPFA,Random,4,12,11,7,0.819167,1.63833,-4.915,-4.09583,13
CPFA,Random,4,12,11,8,1.63833,2.4575,-4.915,-4.09583,12
CPFA,Random,4,12,11,9,2.4575,3.27667,-4.915,-4.09583,0
CPFA,Random,4,12,11,10,3.27667,4.09583,-4.915,-4.09583,0
CPFA,Random,4,12,11,11,4.09583,4.915,-4.915,-4.09583,0
CPFA,Random,5,12,0,0,-4.915,-4.09583,4.09583,4.915,0
CPFA,Random,5,12,0,1,-4.09583,-3.27667,4.09583,4.915,0
CPFA,Random,5,12,0,2,-3.27667,-2.4575,4.09583,4.915,0
CPFA,Random,5,12,0,3,-2.4575,-1.63833,4.09583,4.915,0
CPFA,Random,5,12,0,4,-1.63833,-0.819167,4.09583,4.915,0
CPFA,Random,5,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,0
CPFA,Random,5,12,0,6,0,0.819167,4.09583,4.915,22
CPFA,Random,5,12,0,7,0.819167,1.63833,4.09583,4.915,0
CPFA,Random,5,12,0,8,1.63833,2.4575,4.09583,4.915,0
CPFA,Random,5,12,0,9,2.4575,3.27667,4.09583,4.915,0
CPFA,Random,5,12,0,10,3.27667,4.09583,4.09583,4.915,0
CPFA,Random,5,12,0,11,4.09583,4.915,4.09583,4.915,0
CPFA,Random,5,12,1,0,-4.915,-4.09583,3.27667,4.09583,0
CPFA,Random,5,12,1,1,-4.09583,-3.27667,3.27667,4.09583,0
CPFA,Random,5,12,1,2,-3.27667,-2.4575,3.27667,4.09583,0
CPFA,Random,5,12,1,3,-2.4575,-1.63833,3.27667,4.09583,0
CPFA,Random,5,12,1,4,-1.63833,-0.819167,3.27667,4.09583,0
CPFA,Random,5,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,0
CPFA,Random,5,12,1,6,0,0.819167,3.27667,4.09583,10
CPFA,Random,5,12,1,7,0.819167,1.63833,3.27667,4.09583,0
CPFA,Random,5,12,1,8,1.63833,2.4575,3.27667,4.09583,11
CPFA,Random,5,12,1,9,2.4575,3.27667,3.27667,4.09583,0
CPFA,Random,5,12,1,10,3.27667,4.09583,3.27667,4.09583,0
CPFA,Random,5,12,1,11,4.09583,4.915,3.27667,4.09583,0
CPFA,Random,5,12,2,0,-4.915,-4.09583,2.4575,3.27667,9
CPFA,Random,5,12,2,1,-4.09583,-3.27667,2.4575,3.27667,0
CPFA,Random,5,12,2,2,-3.27667,-2.4575,2.4575,3.27667,0
CPFA,Random,5,12,2,3,-2.4575,-1.63833,2.4575,3.27667,0
CPFA,Random,5,12,2,4,-1.63833,-0.819167,2.4575,3.27667,0
CPFA,Random,5,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,11
CPFA,Random,5,12,2,6,0,0.819167,2.4575,3.27667,22
CPFA,Random,5,12,2,7,0.819167,1.63833,2.4575,3.27667,25
CPFA,Random,5,12,2,8,1.63833,2.4575,2.4575,3.27667,3
CPFA,Random,5,12,2,9,2.4575,3.27667,2.4575,3.27667,17
CPFA,Random,5,12,2,10,3.27667,4.09583,2.4575,3.27667,0
CPFA,Random,5,12,2,11,4.09583,4.915,2.4575,3.27667,3
CPFA,Random,5,12,3,0,-4.915,-4.09583,1.63833,2.4575,7
CPFA,Random,5,12,3,1,-4.09583,-3.27667,1.63833,2.4575,30
CPFA,Random,5,12,3,2,-3.27667,-2.4575,1.63833,2.4575,14
CPFA,Random,5,12,3,3,-2.4575,-1.63833,1.63833,2.4575,20
CPFA,Random,5,12,3,4,-1.63833,-0.819167,1.63833,2.4575,27
CPFA,Random,5,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,23
CPFA,Random,5,12,3,6,0,0.819167,1.63833,2.4575,23
CPFA,Random,5,12,3,7,0.819167,1.63833,1.63833,2.4575,42
CPFA,Random,5,12,3,8,1.63833,2.4575,1.63833,2.4575,12
CPFA,Random,5,12,3,9,2.4575,3.27667,1.63833,2.4575,7
CPFA,Random,5,12,3,10,3.27667,4.09583,1.63833,2.4575,9
CPFA,Random,5,12,3,11,4.09583,4.915,1.63833,2.4575,12
CPFA,Random,5,12,4,0,-4.915,-4.09583,0.819167,1.63833,13
CPFA,Random,5,12,4,1,-4.09583,-3.27667,0.819167,1.63833,3
CPFA,Random,5,12,4,2,-3.27667,-2.4575,0.819167,1.63833,10
CPFA,Random,5,12,4,3,-2.4575,-1.63833,0.819167,1.63833,22
CPFA,Random,5,12,4,4,-1.63833,-0.819167,0.819167,1.63833,57
CPFA,Random,5,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,219
CPFA,Random,5,12,4,6,0,0.819167,0.819167,1.63833,255
CPFA,Random,5,12,4,7,0.819167,1.63833,0.819167,1.63833,93
CPFA,Random,5,12,4,8,1.63833,2.4575,0.819167,1.63833,67
CPFA,Random,5,12,4,9,2.4575,3.27667,0.819167,1.63833,25
CPFA,Random,5,12,4,10,3.27667,4.09583,0.819167,1.63833,0
CPFA,Random,5,12,4,11,4.09583,4.915,0.819167,1.63833,6
CPFA,Random,5,12,5,0,-4.915,-4.09583,0,0.819167,11
CPFA,Random,5,12,5,1,-4.09583,-3.27667,0,0.819167,8
CPFA,Random,5,12,5,2,-3.27667,-2.4575,0,0.819167,11
CPFA,Random,5,12,5,3,-2.4575,-1.63833,0,0.819167,17
CPFA,Random,5,12,5,4,-1.63833,-0.819167,0,0.819167,399
CPFA,Random,5,12,5,5,-0.819167,-1.11022e-16,0,0.819167,3624
CPFA,Random,5,12,5,6,0,0.819167,0,0.819167,3070
CPFA,Random,5,12,5,7,0.819167,1.63833,0,0.819167,186
CPFA,Random,5,12,5,8,1.63833,2.4575,0,0.819167,51
CPFA,Random,5,12,5,9,2.4575,3.27667,0,0.819167,20
CPFA,Random,5,12,5,10,3.27667,4.09583,0,0.819167,5
CPFA,Random,5,12,5,11,4.09583,4.915,0,0.819167,20
CPFA,Random,5,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,0
CPFA,Random,5,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,19
CPFA,Random,5,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,11
CPFA,Random,5,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,54
CPFA,Random,5,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,480
CPFA,Random,5,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,3626
CPFA,Random,5,12,6,6,0,0.819167,-0.819167,-1.11022e-16,3246
CPFA,Random,5,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,171
CPFA,Random,5,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,17
CPFA,Random,5,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,18
CPFA,Random,5,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,0
CPFA,Random,5,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,0
CPFA,Random,5,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,0
CPFA,Random,5,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,0
CPFA,Random,5,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,11
CPFA,Random,5,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,23
CPFA,Random,5,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,89
CPFA,Random,5,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,254
CPFA,Random,5,12,7,6,0,0.819167,-1.63833,-0.819167,292
CPFA,Random,5,12,7,7,0.819167,1.63833,-1.63833,-0.819167,66
CPFA,Random,5,12,7,8,1.63833,2.4575,-1.63833,-0.819167,7
CPFA,Random,5,12,7,9,2.4575,3.27667,-1.63833,-0.819167,0
CPFA,Random,5,12,7,10,3.27667,4.09583,-1.63833,-0.819167,0
CPFA,Random,5,12,7,11,4.09583,4.915,-1.63833,-0.819167,0
CPFA,Random,5,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,0
CPFA,Random,5,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,0
CPFA,Random,5,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,0
CPFA,Random,5,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,30
CPFA,Random,5,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,28
CPFA,Random,5,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,16
CPFA,Random,5,12,8,6,0,0.819167,-2.4575,-1.63833,35
CPFA,Random,5,12,8,7,0.819167,1.63833,-2.4575,-1.63833,47
CPFA,Random,5,12,8,8,1.63833,2.4575,-2.4575,-1.63833,0
CPFA,Random,5,12,8,9,2.4575,3.27667,-2.4575,-1.63833,0
CPFA,Random,5,12,8,10,3.27667,4.09583,-2.4575,-1.63833,0
CPFA,Random,5,12,8,11,4.09583,4.915,-2.4575,-1.63833,0
CPFA,Random,5,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,0
CPFA,Random,5,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,0
CPFA,Random,5,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,21
CPFA,Random,5,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,19
CPFA,Random,5,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,6
CPFA,Random,5,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,10
CPFA,Random,5,12,9,6,0,0.819167,-3.27667,-2.4575,13
CPFA,Random,5,12,9,7,0.819167,1.63833,-3.27667,-2.4575,27
CPFA,Random,5,12,9,8,1.63833,2.4575,-3.27667,-2.4575,3
CPFA,Random,5,12,9,9,2.4575,3.27667,-3.27667,-2.4575,0
CPFA,Random,5,12,9,10,3.27667,4.09583,-3.27667,-2.4575,0
CPFA,Random,5,12,9,11,4.09583,4.915,-3.27667,-2.4575,0
CPFA,Random,5,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,0
CPFA,Random,5,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,0
CPFA,Random,5,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,13
CPFA,Random,5,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,2
CPFA,Random,5,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,0
CPFA,Random,5,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,0
